,x,y,z,joint,pressure,th_values,d_values
197,0.0,0,0.0,0,1.97,0.0,0.0
198,0.0,0,0.0,0,1.98,0.0,0.0
199,0.0,0,0.0,0,1.99,0.0,0.0
200,0.0,0,0.0,0,2.0,0.0,0.0
201,0.0,0,0.0,0,2.0100000000000002,0.0,0.0
202,0.0,0,0.0,0,2.02,0.0,0.0
203,0.0,0,0.0,0,2.0300000000000002,0.0,0.0
204,0.0,0,0.0,0,2.04,0.0,0.0
205,0.0,0,0.0,0,2.05,0.0,0.0
206,0.0,0,0.0,0,2.06,0.0,0.0
207,0.0,0,0.0,0,2.07,0.0,0.0
208,0.0,0,0.0,0,2.08,0.0,0.0
209,0.0,0,0.0,0,2.09,0.0,0.0
210,0.0,0,0.0,0,2.1,0.0,0.0
211,0.0,0,0.0,0,2.11,0.0,0.0
212,0.0,0,0.0,0,2.12,0.0,0.0
213,0.0,0,0.0,0,2.13,0.0,0.0
214,0.0,0,0.0,0,2.14,0.0,0.0
215,0.0,0,0.0,0,2.15,0.0,0.0
216,0.0,0,0.0,0,2.16,0.0,0.0
217,0.0,0,0.0,0,2.17,0.0,0.0
218,0.0,0,0.0,0,2.18,0.0,0.0
219,0.0,0,0.0,0,2.19,0.0,0.0
220,0.0,0,0.0,0,2.2,0.0,0.0
221,0.0,0,0.0,0,2.21,0.0,0.0
222,0.0,0,0.0,0,2.22,0.0,0.0
223,0.0,0,0.0,0,2.23,0.0,0.0
224,0.0,0,0.0,0,2.24,0.0,0.0
225,0.0,0,0.0,0,2.25,0.0,0.0
226,0.0,0,0.0,0,2.2600000000000002,0.0,0.0
227,0.0,0,0.0,0,2.27,0.0,0.0
228,0.0,0,0.0,0,2.2800000000000002,0.0,0.0
229,0.0,0,0.0,0,2.29,0.0,0.0
230,0.0,0,0.0,0,2.3000000000000003,0.0,0.0
231,0.0,0,0.0,0,2.31,0.0,0.0
232,0.0,0,0.0,0,2.32,0.0,0.0
233,0.0,0,0.0,0,2.33,0.0,0.0
234,0.0,0,0.0,0,2.34,0.0,0.0
235,0.0,0,0.0,0,2.35,0.0,0.0
236,0.0,0,0.0,0,2.36,0.0,0.0
237,0.0,0,0.0,0,2.37,0.0,0.0
238,0.0,0,0.0,0,2.38,0.0,0.0
239,0.0,0,0.0,0,2.39,0.0,0.0
240,0.0,0,0.0,0,2.4,0.0,0.0
241,0.0,0,0.0,0,2.41,0.0,0.0
242,0.0,0,0.0,0,2.42,0.0,0.0
243,0.0,0,0.0,0,2.43,0.0,0.0
244,0.0,0,0.0,0,2.44,0.0,0.0
245,0.0,0,0.0,0,2.45,0.0,0.0
246,0.0,0,0.0,0,2.46,0.0,0.0
247,0.0,0,0.0,0,2.47,0.0,0.0
248,0.0,0,0.0,0,2.48,0.0,0.0
249,0.0,0,0.0,0,2.49,0.0,0.0
250,0.0,0,0.0,0,2.5,0.0,0.0
251,0.0,0,0.0,0,2.5100000000000002,0.0,0.0
252,0.0,0,0.0,0,2.52,0.0,0.0
253,0.0,0,0.0,0,2.5300000000000002,0.0,0.0
254,0.0,0,0.0,0,2.54,0.0,0.0
255,0.0,0,0.0,0,2.5500000000000003,0.0,0.0
256,0.0,0,0.0,0,2.56,0.0,0.0
257,0.0,0,0.0,0,2.57,0.0,0.0
258,0.0,0,0.0,0,2.58,0.0,0.0
259,0.0,0,0.0,0,2.59,0.0,0.0
260,0.0,0,0.0,0,2.6,0.0,0.0
261,0.0,0,0.0,0,2.61,0.0,0.0
262,0.0,0,0.0,0,2.62,0.0,0.0
263,0.0,0,0.0,0,2.63,0.0,0.0
264,0.0,0,0.0,0,2.64,0.0,0.0
265,0.0,0,0.0,0,2.65,0.0,0.0
266,0.0,0,0.0,0,2.66,0.0,0.0
267,0.0,0,0.0,0,2.67,0.0,0.0
268,0.0,0,0.0,0,2.68,0.0,0.0
269,0.0,0,0.0,0,2.69,0.0,0.0
270,0.0,0,0.0,0,2.7,0.0,0.0
271,0.0,0,0.0,0,2.71,0.0,0.0
272,0.0,0,0.0,0,2.72,0.0,0.0
273,0.0,0,0.0,0,2.73,0.0,0.0
274,0.0,0,0.0,0,2.74,0.0,0.0
275,0.0,0,0.0,0,2.75,0.0,0.0
276,0.0,0,0.0,0,2.7600000000000002,0.0,0.0
277,0.0,0,0.0,0,2.77,0.0,0.0
278,0.0,0,0.0,0,2.7800000000000002,0.0,0.0
279,0.0,0,0.0,0,2.79,0.0,0.0
280,0.0,0,0.0,0,2.8000000000000003,0.0,0.0
281,0.0,0,0.0,0,2.81,0.0,0.0
282,0.0,0,0.0,0,2.82,0.0,0.0
283,0.0,0,0.0,0,2.83,0.0,0.0
284,0.0,0,0.0,0,2.84,0.0,0.0
285,0.0,0,0.0,0,2.85,0.0,0.0
286,0.0,0,0.0,0,2.86,0.0,0.0
287,0.0,0,0.0,0,2.87,0.0,0.0
288,0.0,0,0.0,0,2.88,0.0,0.0
289,0.0,0,0.0,0,2.89,0.0,0.0
290,0.0,0,0.0,0,2.9,0.0,0.0
291,0.0,0,0.0,0,2.91,0.0,0.0
292,0.0,0,0.0,0,2.92,0.0,0.0
293,0.0,0,0.0,0,2.93,0.0,0.0
294,0.0,0,0.0,0,2.94,0.0,0.0
295,0.0,0,0.0,0,2.95,0.0,0.0
296,0.0,0,0.0,0,2.96,0.0,0.0
297,0.0,0,0.0,0,2.97,0.0,0.0
298,0.0,0,0.0,0,2.98,0.0,0.0
299,0.0,0,0.0,0,2.99,0.0,0.0
300,0.0,0,0.0,0,3.0,0.0,0.0
301,0.0,0,0.0,0,3.0100000000000002,0.0,0.0
302,0.0,0,0.0,0,3.02,0.0,0.0
303,0.0,0,0.0,0,3.0300000000000002,0.0,0.0
304,0.0,0,0.0,0,3.04,0.0,0.0
305,0.0,0,0.0,0,3.0500000000000003,0.0,0.0
306,0.0,0,0.0,0,3.06,0.0,0.0
307,0.0,0,0.0,0,3.0700000000000003,0.0,0.0
308,0.0,0,0.0,0,3.08,0.0,0.0
309,0.0,0,0.0,0,3.09,0.0,0.0
310,0.0,0,0.0,0,3.1,0.0,0.0
311,0.0,0,0.0,0,3.11,0.0,0.0
312,0.0,0,0.0,0,3.12,0.0,0.0
313,0.0,0,0.0,0,3.13,0.0,0.0
314,0.0,0,0.0,0,3.14,0.0,0.0
315,0.0,0,0.0,0,3.15,0.0,0.0
316,0.0,0,0.0,0,3.16,0.0,0.0
317,0.0,0,0.0,0,3.17,0.0,0.0
318,0.0,0,0.0,0,3.18,0.0,0.0
319,0.0,0,0.0,0,3.19,0.0,0.0
320,0.0,0,0.0,0,3.2,0.0,0.0
321,0.0,0,0.0,0,3.21,0.0,0.0
322,0.0,0,0.0,0,3.22,0.0,0.0
323,0.0,0,0.0,0,3.23,0.0,0.0
324,0.0,0,0.0,0,3.24,0.0,0.0
325,0.0,0,0.0,0,3.25,0.0,0.0
326,0.0,0,0.0,0,3.2600000000000002,0.0,0.0
327,0.0,0,0.0,0,3.27,0.0,0.0
328,0.0,0,0.0,0,3.2800000000000002,0.0,0.0
329,0.0,0,0.0,0,3.29,0.0,0.0
330,0.0,0,0.0,0,3.3000000000000003,0.0,0.0
331,0.0,0,0.0,0,3.31,0.0,0.0
332,0.0,0,0.0,0,3.3200000000000003,0.0,0.0
333,0.0,0,0.0,0,3.33,0.0,0.0
334,0.0,0,0.0,0,3.34,0.0,0.0
335,0.0,0,0.0,0,3.35,0.0,0.0
336,0.0,0,0.0,0,3.36,0.0,0.0
337,0.0,0,0.0,0,3.37,0.0,0.0
338,0.0,0,0.0,0,3.38,0.0,0.0
339,0.0,0,0.0,0,3.39,0.0,0.0
340,0.0,0,0.0,0,3.4,0.0,0.0
341,0.0,0,0.0,0,3.41,0.0,0.0
342,0.0,0,0.0,0,3.42,0.0,0.0
343,0.0,0,0.0,0,3.43,0.0,0.0
344,0.0,0,0.0,0,3.44,0.0,0.0
345,0.0,0,0.0,0,3.45,0.0,0.0
346,0.0,0,0.0,0,3.46,0.0,0.0
347,0.0,0,0.0,0,3.47,0.0,0.0
348,0.0,0,0.0,0,3.48,0.0,0.0
349,0.0,0,0.0,0,3.49,0.0,0.0
350,0.0,0,0.0,0,3.5,0.0,0.0
351,0.0,0,0.0,0,3.5100000000000002,0.0,0.0
352,0.0,0,0.0,0,3.52,0.0,0.0
353,0.0,0,0.0,0,3.5300000000000002,0.0,0.0
354,0.0,0,0.0,0,3.54,0.0,0.0
355,0.0,0,0.0,0,3.5500000000000003,0.0,0.0
356,0.0,0,0.0,0,3.56,0.0,0.0
357,0.0,0,0.0,0,3.5700000000000003,0.0,0.0
358,0.0,0,0.0,0,3.58,0.0,0.0
359,0.0,0,0.0,0,3.59,0.0,0.0
360,0.0,0,0.0,0,3.6,0.0,0.0
361,0.0,0,0.0,0,3.61,0.0,0.0
362,0.0,0,0.0,0,3.62,0.0,0.0
363,0.0,0,0.0,0,3.63,0.0,0.0
364,0.0,0,0.0,0,3.64,0.0,0.0
365,0.0,0,0.0,0,3.65,0.0,0.0
366,0.0,0,0.0,0,3.66,0.0,0.0
367,0.0,0,0.0,0,3.67,0.0,0.0
368,0.0,0,0.0,0,3.68,0.0,0.0
369,0.0,0,0.0,0,3.69,0.0,0.0
370,0.0,0,0.0,0,3.7,0.0,0.0
371,0.0,0,0.0,0,3.71,0.0,0.0
372,0.0,0,0.0,0,3.72,0.0,0.0
373,0.0,0,0.0,0,3.73,0.0,0.0
374,0.0,0,0.0,0,3.74,0.0,0.0
375,0.0,0,0.0,0,3.75,0.0,0.0
376,0.0,0,0.0,0,3.7600000000000002,0.0,0.0
377,0.0,0,0.0,0,3.77,0.0,0.0
378,0.0,0,0.0,0,3.7800000000000002,0.0,0.0
379,0.0,0,0.0,0,3.79,0.0,0.0
380,0.0,0,0.0,0,3.8000000000000003,0.0,0.0
381,0.0,0,0.0,0,3.81,0.0,0.0
382,0.0,0,0.0,0,3.8200000000000003,0.0,0.0
383,0.0,0,0.0,0,3.83,0.0,0.0
384,0.0,0,0.0,0,3.84,0.0,0.0
385,0.0,0,0.0,0,3.85,0.0,0.0
386,0.0,0,0.0,0,3.86,0.0,0.0
387,0.0,0,0.0,0,3.87,0.0,0.0
388,0.0,0,0.0,0,3.88,0.0,0.0
389,0.0,0,0.0,0,3.89,0.0,0.0
390,0.0,0,0.0,0,3.9,0.0,0.0
391,0.0,0,0.0,0,3.91,0.0,0.0
392,0.0,0,0.0,0,3.92,0.0,0.0
393,0.0,0,0.0,0,3.93,0.0,0.0
394,0.0,0,0.0,0,3.94,0.0,0.0
395,0.0,0,0.0,0,3.95,0.0,0.0
396,0.0,0,0.0,0,3.96,0.0,0.0
397,0.0,0,0.0,0,3.97,0.0,0.0
398,0.0,0,0.0,0,3.98,0.0,0.0
399,0.0,0,0.0,0,3.99,0.0,0.0
400,0.0,0,0.0,0,4.0,0.0,0.0
401,0.0,0,0.0,0,4.01,0.0,0.0
402,0.0,0,0.0,0,4.0200000000000005,0.0,0.0
403,0.0,0,0.0,0,4.03,0.0,0.0
404,0.0,0,0.0,0,4.04,0.0,0.0
405,0.0,0,0.0,0,4.05,0.0,0.0
406,0.0,0,0.0,0,4.0600000000000005,0.0,0.0
407,0.0,0,0.0,0,4.07,0.0,0.0
408,0.0,0,0.0,0,4.08,0.0,0.0
409,0.0,0,0.0,0,4.09,0.0,0.0
410,0.0,0,0.0,0,4.1,0.0,0.0
411,0.0,0,0.0,0,4.11,0.0,0.0
412,0.0,0,0.0,0,4.12,0.0,0.0
413,0.0,0,0.0,0,4.13,0.0,0.0
414,0.0,0,0.0,0,4.14,0.0,0.0
415,0.0,0,0.0,0,4.15,0.0,0.0
416,0.0,0,0.0,0,4.16,0.0,0.0
417,0.0,0,0.0,0,4.17,0.0,0.0
418,0.0,0,0.0,0,4.18,0.0,0.0
419,0.0,0,0.0,0,4.19,0.0,0.0
420,0.0,0,0.0,0,4.2,0.0,0.0
421,0.0,0,0.0,0,4.21,0.0,0.0
422,0.0,0,0.0,0,4.22,0.0,0.0
423,0.0,0,0.0,0,4.23,0.0,0.0
424,0.0,0,0.0,0,4.24,0.0,0.0
425,0.0,0,0.0,0,4.25,0.0,0.0
426,0.0,0,0.0,0,4.26,0.0,0.0
427,0.0,0,0.0,0,4.2700000000000005,0.0,0.0
428,0.0,0,0.0,0,4.28,0.0,0.0
429,0.0,0,0.0,0,4.29,0.0,0.0
430,0.0,0,0.0,0,4.3,0.0,0.0
431,0.0,0,0.0,0,4.3100000000000005,0.0,0.0
432,0.0,0,0.0,0,4.32,0.0,0.0
433,0.0,0,0.0,0,4.33,0.0,0.0
434,0.0,0,0.0,0,4.34,0.0,0.0
435,0.0,0,0.0,0,4.3500000000000005,0.0,0.0
436,0.0,0,0.0,0,4.36,0.0,0.0
437,0.0,0,0.0,0,4.37,0.0,0.0
438,0.0,0,0.0,0,4.38,0.0,0.0
439,0.0,0,0.0,0,4.39,0.0,0.0
440,0.0,0,0.0,0,4.4,0.0,0.0
441,0.0,0,0.0,0,4.41,0.0,0.0
442,0.0,0,0.0,0,4.42,0.0,0.0
443,0.0,0,0.0,0,4.43,0.0,0.0
444,0.0,0,0.0,0,4.44,0.0,0.0
445,0.0,0,0.0,0,4.45,0.0,0.0
446,0.0,0,0.0,0,4.46,0.0,0.0
447,0.0,0,0.0,0,4.47,0.0,0.0
448,0.0,0,0.0,0,4.48,0.0,0.0
449,0.0,0,0.0,0,4.49,0.0,0.0
450,0.0,0,0.0,0,4.5,0.0,0.0
451,0.0,0,0.0,0,4.51,0.0,0.0
452,0.0,0,0.0,0,4.5200000000000005,0.0,0.0
453,0.0,0,0.0,0,4.53,0.0,0.0
454,0.0,0,0.0,0,4.54,0.0,0.0
455,0.0,0,0.0,0,4.55,0.0,0.0
456,0.0,0,0.0,0,4.5600000000000005,0.0,0.0
457,0.0,0,0.0,0,4.57,0.0,0.0
458,0.0,0,0.0,0,4.58,0.0,0.0
459,0.0,0,0.0,0,4.59,0.0,0.0
460,0.0,0,0.0,0,4.6000000000000005,0.0,0.0
461,0.0,0,0.0,0,4.61,0.0,0.0
462,0.0,0,0.0,0,4.62,0.0,0.0
463,0.0,0,0.0,0,4.63,0.0,0.0
464,0.0,0,0.0,0,4.64,0.0,0.0
465,0.0,0,0.0,0,4.65,0.0,0.0
466,0.0,0,0.0,0,4.66,0.0,0.0
467,0.0,0,0.0,0,4.67,0.0,0.0
468,0.0,0,0.0,0,4.68,0.0,0.0
469,0.0,0,0.0,0,4.69,0.0,0.0
470,0.0,0,0.0,0,4.7,0.0,0.0
471,0.0,0,0.0,0,4.71,0.0,0.0
472,0.0,0,0.0,0,4.72,0.0,0.0
473,0.0,0,0.0,0,4.73,0.0,0.0
474,0.0,0,0.0,0,4.74,0.0,0.0
475,0.0,0,0.0,0,4.75,0.0,0.0
476,0.0,0,0.0,0,4.76,0.0,0.0
477,0.0,0,0.0,0,4.7700000000000005,0.0,0.0
478,0.0,0,0.0,0,4.78,0.0,0.0
479,0.0,0,0.0,0,4.79,0.0,0.0
480,0.0,0,0.0,0,4.8,0.0,0.0
481,0.0,0,0.0,0,4.8100000000000005,0.0,0.0
482,0.0,0,0.0,0,4.82,0.0,0.0
483,0.0,0,0.0,0,4.83,0.0,0.0
484,0.0,0,0.0,0,4.84,0.0,0.0
485,0.0,0,0.0,0,4.8500000000000005,0.0,0.0
486,0.0,0,0.0,0,4.86,0.0,0.0
487,0.0,0,0.0,0,4.87,0.0,0.0
488,0.0,0,0.0,0,4.88,0.0,0.0
489,0.0,0,0.0,0,4.89,0.0,0.0
490,0.0,0,0.0,0,4.9,0.0,0.0
491,0.0,0,0.0,0,4.91,0.0,0.0
492,0.0,0,0.0,0,4.92,0.0,0.0
493,0.0,0,0.0,0,4.93,0.0,0.0
494,0.0,0,0.0,0,4.94,0.0,0.0
495,0.0,0,0.0,0,4.95,0.0,0.0
496,0.0,0,0.0,0,4.96,0.0,0.0
497,0.0,0,0.0,0,4.97,0.0,0.0
498,0.0,0,0.0,0,4.98,0.0,0.0
499,0.0,0,0.0,0,4.99,0.0,0.0
500,0.0,0,0.0,0,5.0,0.0,0.0
501,0.0,0,0.0,0,5.01,0.0,0.0
502,0.0,0,0.0,0,5.0200000000000005,0.0,0.0
503,0.0,0,0.0,0,5.03,0.0,0.0
504,0.0,0,0.0,0,5.04,0.0,0.0
505,0.0,0,0.0,0,5.05,0.0,0.0
506,0.0,0,0.0,0,5.0600000000000005,0.0,0.0
507,0.0,0,0.0,0,5.07,0.0,0.0
508,0.0,0,0.0,0,5.08,0.0,0.0
509,0.0,0,0.0,0,5.09,0.0,0.0
510,0.0,0,0.0,0,5.1000000000000005,0.0,0.0
511,0.0,0,0.0,0,5.11,0.0,0.0
512,0.0,0,0.0,0,5.12,0.0,0.0
513,0.0,0,0.0,0,5.13,0.0,0.0
514,0.0,0,0.0,0,5.14,0.0,0.0
515,0.0,0,0.0,0,5.15,0.0,0.0
516,0.0,0,0.0,0,5.16,0.0,0.0
517,0.0,0,0.0,0,5.17,0.0,0.0
518,0.0,0,0.0,0,5.18,0.0,0.0
519,0.0,0,0.0,0,5.19,0.0,0.0
520,0.0,0,0.0,0,5.2,0.0,0.0
521,0.0,0,0.0,0,5.21,0.0,0.0
522,0.0,0,0.0,0,5.22,0.0,0.0
523,0.0,0,0.0,0,5.23,0.0,0.0
